Id,Predicted
20822,5232.967
50179,7040.5444
60254,652.72375
10126,3843.8198
87754,4647.01
5628,2800.3123
99845,8873.859
33690,8149.746
23504,17678.283
91607,3685.8745
36633,17772.422
79327,907.6058
32565,675.05316
58360,29138.14
15560,863.07935
68651,4364.6084
62825,8088.4146
57782,6324.8833
60202,1637.4011
29108,1654.3317
13659,2755.6016
16241,10985.053
2588,1883.9956
86972,1895.7773
38418,3489.9355
11656,6146.919
20279,4854.1294
33379,1071.6425
54347,5261.591
75539,21408.01
34425,3099.165
71477,1941.4055
20417,14011.359
40692,4203.484
31063,1037.0161
58599,2021.8414
19165,1165.4138
48575,9419.979
50795,6159.0713
71033,13118.668
89388,2699.1753
18754,1069.3832
80025,1506.118
79739,18963.062
79385,1767.8485
42830,4335.606
56696,2704.166
34576,1433.4165
82152,2736.9421
53924,3589.897
54526,7184.955
69608,2057.4849
63642,5877.638
93414,2532.5422
2195,4208.6743
32984,6176.394
89793,2155.0044
4663,9959.847
991,2272.357
19478,2409.0364
23153,4355.274
3160,3400.263
40659,4662.943
8176,1068.1733
66900,593.14307
55004,847.5098
25553,3885.4336
99206,13392.677
36666,10541.638
24177,19046.98
7026,8013.264
17111,1377.9578
79421,1043.466
67871,20424.977
77379,7043.258
14780,3914.2346
98281,5967.989
67467,837.99915
26747,7276.627
70079,2808.1868
84850,988.7358
68987,19870.77
23298,4339.635
63881,9625.312
9003,718.3245
17513,3828.177
79779,10329.427
31774,2062.4895
69471,996.8812
80310,2375.7239
94493,780.4563
58009,689.83624
30617,15677.363
56616,11294.179
61979,10344.303
91548,5736.71
31671,570.86664
18835,2138.015
58502,8314.743
84902,1263.2172
99263,4294.766
64035,5726.805
87375,2884.1794
45353,9198.527
50384,2588.2715
27545,2116.8013
20767,9650.092
62749,861.9266
78598,8813.078
65795,877.0221
65791,1181.5254
43171,1505.8488
94189,493.61105
85341,10792.347
68166,8899.776
51660,8529.904
66010,4301.7427
52879,4698.923
83044,46691.125
96556,15190.863
1858,594.40753
97414,4571.079
34907,3570.398
99963,9881.236
74245,5831.8867
5785,7453.5645
17388,10440.747
4530,7314.183
40845,3459.895
8016,5798.855
70804,4647.143
39257,1628.4382
59525,1855.7167
23797,3678.1248
867,2166.6187
31149,3981.8323
27227,11752.099
57134,4338.203
46883,2218.2683
76110,554.4872
32422,17450.16
26934,1455.2108
7376,12466.192
90405,10022.371
12836,2905.6653
4264,25010.508
36962,948.3236
12965,4151.086
43134,13810.06
36847,1333.715
29803,5480.254
88202,967.7223
84891,3022.5898
52701,958.0241
76654,897.3839
61615,1486.8573
51124,14553.857
92331,925.25824
15762,3967.1523
45115,1755.9899
62233,1475.0199
23815,9286.139
20943,1751.906
48640,1045.7089
62299,1338.3132
13059,18865.207
76146,8543.166
50574,1403.2393
57532,11958.224
99077,3751.0056
30343,880.59406
2470,4037.2112
97950,1157.2122
94597,2623.642
63491,824.37054
12535,1232.2537
73834,1098.1847
4753,8890.683
40484,819.27655
25049,1271.6533
85607,5525.159
48532,2956.0173
53057,1033.0687
51364,825.4672
31048,683.834
16982,9652.954
70538,5636.1
86858,707.4335
8508,2738.3376
74492,1940.0284
52078,2211.701
59563,5601.73
35123,608.51886
86751,6287.7817
5233,9400.585
82447,8034.6597
55795,1439.0392
59071,672.744
52723,4310.3174
38100,1817.024
6500,2943.3643
41593,3356.0686
27151,3092.1975
49228,3192.963
23443,3267.4602
59297,2990.8076
98530,1644.7819
3593,20803.922
33055,603.5942
28807,1197.0688
99653,3047.6938
75925,4281.6143
83287,5565.3984
19159,8856.038
29839,1253.8398
84809,2459.695
89888,792.25885
28408,979.12994
64348,2445.6748
453,14341.194
85301,2144.2192
4381,13536.609
79433,5074.4956
89168,7638.2417
25340,1042.7551
32359,29657.182
77978,7971.86
50750,3098.9846
13267,1298.6404
49154,1081.3326
59440,2152.6958
47105,16905.035
53544,2703.2544
82241,2214.5469
57330,8470.921
30773,5654.5234
25664,2147.7046
70606,9324.733
75406,5177.4
29710,1819.3632
68311,3275.672
28858,13205.013
73222,2765.268
49361,711.5714
50573,3375.9775
20047,9088.934
70238,3683.0496
78155,1770.8402
14648,2605.7297
5388,12627.017
93866,7846.1123
25349,3191.1426
28632,4012.1782
94684,14800.116
58623,18803.42
3710,4536.471
52570,1534.7306
91307,10020.421
37712,733.196
15960,1801.3173
58147,1107.2059
28130,8275.631
52923,14497.781
30489,3205.295
58594,8196.489
89267,1373.3064
3953,3080.7593
80495,9022.1
92581,7638.111
3041,91217.97
31921,3372.6436
58581,5441.378
37527,1940.3254
13799,6603.152
12482,847.6565
86991,13319.717
58706,962.74506
41477,3658.5305
45907,4095.6562
57207,17323.959
75389,5611.9644
94872,1769.3099
24520,807.56854
10056,1790.4982
69868,793.4917
62621,1067.5995
85890,901.7416
27288,1614.6865
37243,1057.0636
37216,2338.3755
27519,7674.041
59214,1593.1841
31735,8737.108
32045,2530.3103
18341,4971.7544
50911,1124.8237
73064,941.24164
99586,1093.1775
7840,3262.0054
75921,5515.1777
92347,3627.0212
1148,3012.509
58204,966.7519
791,786.5066
54951,2938.945
69083,6699.3057
35129,723.63434
25443,10958.611
28704,25722.363
69543,3877.9963
88904,1403.1396
69830,5939.0664
88730,949.0098
52297,8591.789
78728,13394.657
12974,13672.449
1983,1220.2466
3277,8439.03
51476,2287.813
81379,4084.419
41426,5039.0264
78988,988.7612
33557,5062.0107
72120,7789.368
89215,10082.172
56175,2263.9868
67407,1840.8654
17051,2207.7212
20914,3599.5334
21199,1941.9156
95829,800.6175
93958,2430.2842
11282,755.5956
72489,2146.8035
73811,9965.187
54126,800.24884
62947,794.98694
195,8821.705
66265,765.2868
31571,967.01794
95956,1725.0421
20605,870.1821
22056,4729.134
42606,5898.87
2041,1976.1906
67997,7770.2407
58591,18920.287
36896,6474.3735
78584,3546.9434
36976,21374.432
74974,26307.227
92084,822.60394
32822,8081.56
89754,8280.131
76352,3049.546
95598,2194.374
68855,6702.4814
11875,810.5758
36253,43017.164
98073,5274.4673
23156,3340.9353
74057,3539.489
81751,1073.5492
17613,1197.5131
12614,1364.9343
79448,6179.5933
5172,1013.4865
88331,3144.915
99742,6685.666
37081,3522.8464
53710,15000.66
10730,6712.889
2423,16585.178
25194,2079.7524
9972,768.2139
59164,17697.496
70945,21908.873
14032,1023.9717
45744,3914.3242
76694,6954.0884
34525,5218.9917
5852,668.9936
21606,9221.803
41876,6190.8125
56564,921.71387
83448,5006.9985
91560,2394.1855
3229,5222.6616
48750,3501.7375
20599,1189.3611
72163,2310.9043
4310,2649.048
73655,3282.9434
67243,2367.3975
71305,2822.0088
51089,1986.9585
22190,5212.053
16096,1870.967
29835,7007.2397
13269,9649.567
87714,11222.371
5721,5390.0244
65292,801.9223
45554,2961.2385
43946,1084.6967
68344,8240.758
99625,814.6117
19058,761.3667
5251,7765.9443
87522,1684.2284
47174,756.8421
56202,702.26965
40269,7317.9575
17286,917.43726
64863,685.6007
65035,1095.5314
59121,6686.8716
89549,797.3019
47937,7021.4478
18761,5094.2256
22417,2772.2905
13693,2807.0166
83900,10679.63
44359,4996.266
10139,2053.4468
96332,1050.1907
17258,2436.3037
23938,845.28925
6317,3414.512
89479,1096.1887
77926,5159.65
80173,12130.331
11890,16465.201
23934,1070.08
73496,1499.9908
80129,921.4366
73010,8845.184
15316,988.37897
59142,962.7161
79951,6578.1553
41586,1119.2343
28613,4355.7183
34639,11479.347
68922,4171.969
64572,15042.305
65375,11141.019
52709,937.6186
42143,615.77466
35670,4376.7754
51632,10869.889
77676,2169.5579
74141,2483.5833
8877,1075.349
29000,4964.936
8498,1767.6588
94292,7502.666
65889,966.06665
50736,8382.41
27832,5316.028
7356,6133.5093
47963,10731.72
24993,10633.46
11877,4848.4297
48866,7285.5635
30187,16260.003
97274,2087.4873
10007,12008.702
29209,5959.634
88372,6608.261
80121,3975.1243
19631,2446.4072
65203,881.58765
84835,1133.9436
89565,9800.432
73198,7241.28
93364,14075.027
95601,2574.2769
75144,1055.9442
20002,988.0444
85604,961.2588
87043,13473.462
42669,2374.495
38606,2189.1194
12135,18812.03
93086,2422.8315
69602,10035.904
63388,1033.1796
12810,1993.2462
16090,5418.5825
41517,1574.3317
40724,9086.992
11043,1012.4885
42774,703.57855
74833,3308.193
94057,4661.6934
41422,686.86707
57182,1825.9954
1315,1384.387
13263,1391.1837
13636,991.49774
79809,8781.733
66139,779.2351
53752,763.0939
69554,818.3859
23037,11506.276
78436,27159.682
17530,6924.315
11418,27734.08
9188,12420.173
27793,9421.541
24920,710.27374
24543,1050.2188
96901,2723.986
92859,3446.7183
46259,1592.0366
9983,937.1725
78029,975.8663
27074,921.8277
91606,13818.109
15115,3073.6895
57787,943.8259
34198,911.7643
51595,5256.495
41531,2882.3867
29628,4915.931
17752,5073.5664
14385,6931.821
35016,1675.4637
17657,2326.1223
14775,2705.2234
83665,16364.496
51310,1096.8418
38731,2013.8485
17241,3046.488
30102,4369.423
62369,6469.386
7332,929.0993
47768,2683.1628
83820,2757.4207
7077,14641.06
79682,1733.3213
28791,1546.2964
670,2754.8801
11110,2901.0234
68086,3253.7627
32386,8496.033
79239,7727.6377
22452,13086.467
51393,746.0715
2638,8345.065
62692,828.50555
69497,16834.793
2428,805.7587
732,18671.988
6667,1012.7599
16628,2173.8293
108,4260.649
1619,2218.2798
94055,16605.832
30008,7379.0957
22092,2178.0896
76536,4160.717
78972,10196.98
45001,5881.49
83330,1044.2504
82544,2152.6157
26409,5521.2456
35140,11092.537
68258,1254.8345
4729,3530.279
7897,11360.582
54337,2090.287
39040,4964.9927
96016,612.26855
42804,6716.0015
86520,1068.155
9284,3425.7356
74225,836.92334
15751,23461.77
95032,12822.378
39902,5242.8022
41577,11952.819
15070,8229.269
30412,2209.9983
64015,2748.5505
71911,45606.266
71334,2480.518
56587,2604.6812
12377,5586.904
18153,920.56177
90592,15744.983
5517,15887.644
59846,3536.8066
44452,1860.2874
49712,3392.256
70655,942.8687
65558,4435.2144
98646,2892.2236
95029,1458.8896
77592,6346.726
72982,1763.9911
56068,10750.2295
44016,13833.615
36714,19573.264
34075,29231.492
74309,3657.191
91442,3245.222
97349,938.2237
95010,4699.994
76189,9068.206
90204,2760.074
84127,3379.5918
80055,788.2047
27202,5787.115
31028,645.34326
52225,5359.219
25080,9085.995
26478,1076.7437
32342,875.5229
60956,4630.1025
54398,4427.5864
1611,3910.7385
81380,3314.743
30767,776.42554
39556,24821.012
37050,56977.883
40635,1094.4893
8661,5578.5127
40739,1907.9813
58081,513.16296
97657,3333.4465
25724,2404.1191
13523,4427.561
36875,5512.738
63453,4905.16
84728,859.8285
47260,9216.054
47711,930.50476
55402,3905.8596
22803,24269.861
83331,9622.467
24164,1984.5411
95427,860.33295
33213,6405.771
75945,1885.2986
91905,3737.8787
64149,1212.4745
90952,19748.482
98088,4494.6006
21271,1490.177
37341,16894.527
24668,6410.3604
33811,829.76874
69569,17640.61
30927,1813.8739
23006,946.11945
78754,2325.0522
50367,3181.091
93601,1109.1447
66262,5546.488
73020,8525.667
28216,2263.2917
36764,5383.3154
24946,1377.3369
45387,2009.4543
34710,2348.5183
21286,1365.7488
95662,1186.3665
99149,970.51624
60736,52267.848
59931,1912.2949
72124,590.95374
55284,5493.435
63584,1080.7661
57719,753.85376
97790,2023.0333
56418,4082.7676
99701,1076.6594
13966,7715.274
68661,3057.114
86987,7531.24
2116,1135.6373
98642,8222.945
77891,2954.856
3398,2045.5338
35674,5767.501
58397,10404.04
3482,9643.127
78260,2695.737
63810,5909.174
12097,3365.5686
66829,9767.849
73785,802.6775
33382,6977.7515
43520,5171.9023
87715,3803.8308
4648,1211.187
67201,7488.1763
55334,2206.7686
48820,4101.0503
40721,811.569
87333,1541.1216
85720,1111.6395
74535,1403.1049
27576,6247.132
52212,1368.8875
17087,1401.8523
23090,2622.0461
61891,1282.5729
63115,1098.5775
63293,6456.6216
30307,12694.003
93467,1563.5593
80825,4833.4897
90409,3211.4448
17491,19238.979
83465,13763.437
53223,1166.3151
13439,2705.2866
44844,6514.694
44760,15483.55
71358,35196.043
56044,5036.869
88672,5118.145
92362,7130.1836
95905,15517.89
43884,3331.1108
76848,1442.12
69034,4370.7524
86330,1011.8032
14821,1756.1113
1030,2373.5227
14231,2430.1184
46458,3276.2344
27599,3710.3328
97336,902.1381
27174,781.10486
97455,2136.2458
13076,1761.1436
73365,8103.9883
13210,1777.7576
20070,3229.6858
62915,3451.3528
50022,5466.771
74692,8830.763
51452,31503.107
60259,2213.1292
49030,2050.838
78914,755.423
50434,2014.5986
20000,3868.1787
49131,17808.545
11093,29406.105
15753,8295.552
66837,1000.2147
66951,2354.634
86116,9468.597
44756,1123.7488
35680,886.7422
67154,4387.1436
16567,4075.5046
25700,1972.1165
80843,8107.382
2257,16943.725
84216,24835.242
89617,4745.692
94782,5791.549
42553,1953.5631
88668,3406.3906
78110,2965.4055
79181,1998.6721
46500,12131.604
41474,3652.4436
78066,897.1546
78353,8302.073
83671,1025.6444
45167,3238.1855
30372,4585.4478
10675,3816.232
79233,6494.849
89590,1568.7908
28840,22006.162
95130,6455.2056
23782,2642.275
91072,2479.301
99803,2458.0664
44431,2939.273
90557,8722.605
32058,12889.958
14468,991.33276
87537,3914.9702
74713,4092.6655
88823,3248.3865
21320,8152.8945
72620,10155.251
18125,3061.8494
62491,2720.986
91213,13835.449
93750,5178.1157
29165,5376.8813
96028,9834.015
68373,2718.636
4585,1820.8298
85561,62086.477
67041,2477.194
58187,1732.1439
67719,1045.7971
78808,1442.1901
22392,781.53033
88239,3269.0498
31863,23320.406
92999,3511.526
89505,900.2851
11319,1184.3033
1776,7527.219
52585,990.307
29027,1636.3723
74201,777.0437
29544,1199.0673
35860,656.15265
13543,9341.44
31855,14218.06
68975,10976.424
53427,18755.332
32251,6146.831
60977,5707.9395
4543,2268.6099
75917,8356.947
49416,5072.265
15744,944.05634
34243,6144.9614
4893,13356.797
58303,637.30554
34130,1456.7639
45518,1576.6981
17852,20331.693
13824,6206.8745
44255,1273.6754
52142,15756.31
86071,1120.5015
63185,13732.691
45909,659.92676
94494,1857.5573
74343,29915.994
94942,1278.3124
33503,5799.3306
92592,5501.0317
9761,12442.069
24271,3095.272
26146,1268.7927
85968,2131.4463
51118,1776.999
65952,10869.671
38526,6852.206
53372,3302.1128
53330,4389.2065
51084,798.1749
26461,1108.3422
24158,3515.738
34101,5548.9214
28800,810.71185
1716,2717.9646
99852,701.31793
9908,3135.4607
1025,1184.5089
86196,786.53436
36337,1167.6923
43604,5455.646
69033,1740.6472
61448,16934.371
65210,2754.0632
89662,522.85266
49598,20981.473
33683,2494.2812
32180,933.2251
16552,10705.112
47880,4558.328
81256,12624.319
77104,3797.4443
77191,507.50885
93685,712.7426
51753,9005.612
98581,621.18335
25883,14999.802
71408,3812.3142
49894,2418.359
99919,955.2119
77337,7297.6074
50459,1504.8352
98020,6876.3486
23485,11886.717
96197,2292.0178
53267,4215.27
55559,5571.702
4817,4826.0054
25216,1140.795
44644,929.66876
92697,4699.474
64468,2583.336
58641,955.4119
94373,5054.7603
69859,2619.452
20719,7256.3706
30827,34858.926
54044,1077.701
21447,8097.3906
56802,14313.7705
10710,14466.871
43914,21874.426
17645,1520.9504
28724,1788.6823
83039,4714.4043
20796,1442.88
74663,8527.18
87433,8398.565
31078,6167.418
70825,2961.973
42310,11355.198
58067,16452.346
35423,1641.8505
38334,803.30963
40217,1074.0868
87536,12832.96
15973,12463.423
65278,11547.555
20122,1916.1213
3505,907.16095
91398,6961.228
21661,5039.0166
65404,5120.889
41607,1051.0117
62151,1035.0371
56066,11657.151
90222,4668.0415
29009,52717.594
69367,1400.6782
72576,1980.7954
59688,26546.549
4877,3443.7612
59376,6265.556
42989,14139.942
32252,11091.849
11760,2520.8386
94913,3902.7876
82963,1214.5762
32255,8284.144
22315,4514.43
66969,1768.0348
12763,893.5815
26438,7309.769
33640,4967.0293
14419,2057.3376
36604,1061.038
74904,2578.134
2425,17406.266
18888,2735.3164
35665,4306.607
37803,3428.6738
15295,2004.4923
42258,1843.804
34022,7118.959
99430,12264.79
88543,812.2631
19991,6967.4976
61172,31494.307
47127,9734.334
63073,1056.7693
29509,2414.9744
54231,574.3618
27114,3586.776
64282,934.26074
13180,12717.813
11201,6240.1353
87426,10319.816
89753,6132.6787
29845,12107.378
49118,6842.672
71674,9405.723
28109,3188.043
47896,25162.236
33138,12355.986
97292,3402.0144
25609,669.29065
21795,32753.707
6567,6081.27
75143,776.27527
43761,901.3955
91445,2214.4795
25150,762.12445
96325,2107.4512
79614,3055.4526
31352,1178.4274
26692,2280.1707
49215,1837.6967
23850,14104.616
62431,13760.628
69675,3188.6602
70923,738.2256
5873,9202.388
28527,4440.911
63173,3470.8042
82039,5857.4653
87849,3951.52
80704,4477.095
19937,984.1872
7188,2224.052
65338,16988.38
71355,4219.4165
61626,1444.8457
50054,1542.367
31344,11073.174
29205,1843.8567
8443,4253.3696
94217,1955.8849
39127,852.1115
96178,1395.022
88982,4557.085
8614,3112.1345
74292,1006.54407
45043,4432.246
65462,2093.8823
88496,7357.797
65484,12068.609
43548,1691.0565
7045,847.1789
57478,7501.3564
37789,862.7477
28097,2562.4304
86723,1049.2677
7239,1547.087
19314,5981.9434
55092,1858.0232
77012,4642.173
25922,388.0958
21999,21246.133
55736,929.6856
58607,3942.4822
45129,1180.2354
36565,3991.87
67165,4773.808
76139,16123.884
2229,898.6951
66285,2716.205
2723,4607.3433
98421,6051.689
16654,6625.6147
32079,1297.1377
67012,3772.4407
97126,720.29333
20443,3280.2769
738,9845.754
52024,1945.8467
36310,4505.317
10929,5967.192
24174,19675.375
33331,7062.919
60330,4079.5527
97845,529.0994
67782,16825.95
11052,589.29156
37839,5015.5195
3853,1202.1564
24012,2293.4314
62659,6331.872
68537,844.10425
8569,6963.9634
37176,13711.544
17703,4248.2334
8556,881.4729
17154,1342.4812
50524,5508.7646
43758,16070.813
18346,2128.512
44975,2370.9707
65711,1390.2454
2025,2767.8472
31378,2221.3357
48844,16162.388
23265,9086.619
15243,3946.0857
51882,4720.937
86950,762.04047
37391,10603.436
15199,3379.4307
36037,1215.7883
33646,841.64813
32727,12780.832
65589,1612.0371
45600,2215.4036
54996,948.60626
82249,3088.7727
37005,1827.9128
52214,1295.5107
6008,2123.095
81759,10905.617
91092,1359.598
99237,16858.797
8244,7960.555
31742,8894.609
78789,2354.4287
61727,8729.829
87643,7058.2793
75751,12227.01
28895,19910.453
49886,966.13025
59015,954.0443
77627,9242.705
96141,719.1724
77667,4538.808
70979,6386.1177
10169,961.0622
87340,1724.2592
94917,12626.56
71717,11430.265
48366,9218.137
17605,7446.822
52684,560.8438
79381,3352.3962
94454,1960.6752
21235,2745.641
2336,4336.76
53927,2780.297
57040,2219.377
31393,6172.0483
53546,1111.8167
46228,957.44
55594,3512.0986
29300,19468.547
43796,4601.6304
6231,2911.8584
90536,5137.187
98237,2433.3687
51673,10713.498
2982,22661.945
61818,3938.3635
62292,1742.0305
81462,2060.618
48971,4113.2275
42654,5131.199
4713,7483.6216
28824,948.2834
55050,4761.132
63061,781.3146
14592,985.9971
91039,3760.0776
53005,6103.255
47564,4881.803
47031,6557.548
71529,1755.4858
25317,828.9573
77454,1837.9307
21024,1556.376
99872,846.2854
95208,2031.5208
49834,1833.7882
50729,8716.012
30682,8290.68
36173,1134.9569
77940,2202.6328
83525,1040.4674
78909,7721.8843
60310,11052.516
89845,1898.426
80853,4713.887
88509,2282.2158
8895,1059.1373
87250,2415.0908
54040,814.29364
6850,898.5344
8379,7862.2163
11067,756.03345
9979,1611.4913
21437,2716.2712
34493,6180.471
34375,9844.168
52019,16772.008
72798,2081.4817
8127,2898.178
12811,5676.2754
92848,15251.657
78330,2781.053
5778,2968.3425
78058,4787.801
64952,1733.9661
37516,8851.471
59317,5454.689
27886,6405.1416
56738,7148.7783
48147,1072.8159
33068,1242.679
52360,3606.416
75819,19384.418
16214,827.40015
18875,1025.4385
28966,9219.288
35258,12840.243
80156,3362.434
49225,3417.4668
19709,581.21423
37512,2479.56
49068,14270.21
50296,786.54297
96813,1352.3757
25613,2803.4773
98522,16121.501
59108,4881.761
54998,7424.1377
52988,909.4135
72294,801.65656
53731,1032.7141
18945,13163.897
41408,17888.75
62868,4352.3135
63926,766.1624
24896,664.57733
30471,6759.2837
51539,9002.083
11164,4368.5522
55429,2967.9478
53508,4011.834
95508,12347.317
51911,3066.3584
87708,10234.265
77582,5216.5137
4132,2271.944
25705,1056.7542
93026,6264.7617
25797,4476.0664
71669,1734.5011
73290,18064.008
62092,6649.3965
44410,1027.0789
6004,5290.427
35025,9924.736
94826,3896.6067
50506,829.89026
57667,14986.161
25162,500.15433
40641,2482.9534
22834,49579.64
47419,723.5226
98802,17339.148
49811,2335.7476
32974,1032.4926
29927,7828.0996
12968,695.3216
1861,7069.6445
55450,3834.0303
71869,9980.146
77602,2574.0093
37779,860.07983
94714,2305.9246
61398,9380.783
44803,18211.902
4959,1084.1697
42914,13253.662
29222,1908.7739
53192,1731.6046
68237,1423.6505
98623,2486.2742
54677,629.90594
12577,13525.369
97262,681.78766
94933,830.0292
57775,11882.523
67141,601.30664
77392,645.7579
3999,3223.261
46699,1234.1078
88558,2073.0554
65478,2711.0073
53414,5994.896
90541,13137.41
53261,957.96515
24887,2214.8977
42228,6832.962
36841,5402.6846
23982,19105.615
32240,1963.0458
30793,2553.8455
63646,3018.4102
3025,68887.25
62966,2029.085
65697,4847.4077
53982,12083.535
89969,4314.4053
15804,3207.5515
647,784.1358
12855,2697.4138
6657,842.51306
64627,959.9625
61567,796.1512
37929,4226.3877
90695,1592.783
61165,4534.2134
57518,988.3054
4813,27145.104
36166,1128.096
15379,5278.578
51307,14605.136
59280,6304.5522
8371,1938.0858
69742,695.1313
85936,1212.8844
15221,6558.0483
69462,458.44684
36457,492.22525
54971,13454.715
37133,7781.8467
67364,1017.4711
67841,736.3886
2525,1878.7734
62486,874.82886
1477,7588.3037
66909,4465.2495
16345,821.6
96095,9353.082
81466,6489.7163
24115,5566.6885
1379,2581.7053
1741,4078.3975
75593,3182.4932
41420,2338.9731
72304,1755.9681
64993,2146.8425
80608,15071.296
91409,8278.323
34371,808.3271
56008,6908.3135
53288,2356.138
61592,3077.086
18861,3292.6287
87136,14572.371
50019,3086.32
60501,1892.96
67318,3685.6392
13750,467.19427
59942,17687.643
11091,874.1092
91678,10308.053
33977,10387.087
35722,6639.6885
76491,1027.7672
42769,3432.8618
95081,4409.5806
45164,2314.3945
30221,4501.683
11958,2033.178
47177,15093.044
92429,10087.865
39643,742.7073
34615,9519.444
6556,6425.417
19060,5048.3047
776,8386.432
96121,3694.1057
95705,1065.5249
71530,3160.7185
99857,5306.7686
86594,9467.251
38651,9652.079
28301,4704.1196
25476,20508.225
21159,1022.4733
58262,30291.303
60613,1497.5902
18598,1814.2709
57028,1029.8954
74788,2484.6033
24874,1038.0397
29674,23295.555
65068,1605.8717
76105,2631.0676
39401,4729.684
1955,6352.4487
46694,714.94666
62663,2599.801
45506,4388.5117
25635,629.95667
19433,5158.8774
48198,885.6714
4657,16410.021
52979,7687.878
65222,2543.5432
2176,1315.6718
25995,1872.553
66409,7037.2417
81178,2482.1128
31971,12322.062
47688,43347.066
66855,6285.066
68895,861.537
36231,631.8679
10922,739.0498
17676,955.99567
4226,2164.351
66716,9896.957
49738,1059.5393
33561,2702.3047
30123,561.9449
34501,7308.333
88368,1357.839
69312,10847.075
43929,3520.133
91251,2710.6868
58429,3917.1997
63977,6796.775
9849,1954.5312
94261,5952.1304
53243,676.361
28963,8818.206
27281,3429.197
89149,2504.6824
44853,985.099
437,8946.837
60339,11037.116
44854,1363.2367
78812,4297.5356
28259,18755.744
95013,1788.0009
8057,2600.39
21493,1131.4996
31806,2825.5554
80443,10379.521
19210,701.6939
99704,1089.5471
41257,910.3177
43205,678.43634
42469,1207.7112
40557,1113.1512
49283,3551.4993
47460,2371.778
3765,1460.517
91001,2455.1614
76483,7953.65
38246,815.8697
59069,9885.186
7456,15117.98
50386,2374.9775
73816,907.21375
50912,1907.259
80512,888.9682
4251,1917.6971
3454,2471.9868
71381,925.16956
77130,1171.9746
39034,3184.4148
6910,6125.863
64331,883.144
10842,1332.9374
53709,22215.932
54968,4967.3516
12739,2727.6294
14554,11183.652
36298,29462.865
1156,864.41626
66573,10866.437
89402,952.80005
72237,2035.6827
90003,4295.3394
34049,4145.255
36595,13136.796
87525,1928.9308
65321,1012.73865
31495,4309.442
65125,2974.9626
33715,3955.226
42533,1793.5812
53656,1468.1859
8269,1196.8566
88512,920.40594
42402,2266.7554
24054,4433.8613
56303,2883.0781
27347,742.86206
40003,2632.822
10519,3251.188
90973,14359.957
57534,833.9539
6340,18312.742
63307,4606.487
99494,901.60486
30857,976.50586
85471,1117.7874
48402,2814.1787
85415,2501.4885
70429,7023.4033
7550,546.2703
18590,1058.2836
1305,933.1837
18136,8530.254
75504,1606.2899
5976,1181.1277
63012,670.0069
51237,21030.754
55963,8662.496
69942,728.1618
35027,2217.0364
74969,2586.7983
14965,11231.462
67990,1041.647
8064,840.5392
53937,5389.2686
24891,5700.2803
31772,21051.3
96002,6495.3574
27529,2573.5405
76673,1823.166
88789,1446.8243
28602,1409.0378
48821,973.801
74991,6232.873
53769,3991.3408
47209,6108.3096
42457,26578.568
90353,3981.2893
61407,2504.8496
91303,712.25885
82059,1223.3699
21921,2427.6052
94376,4434.0347
65420,1558.4167
37310,5037.172
22679,1830.6195
43300,3146.3398
46004,4524.244
7640,1111.0974
31652,475.32584
14739,1274.6523
47848,11633.929
50440,4364.1587
88740,2156.1392
93466,2353.717
28380,1007.5741
56748,13671.888
66416,2413.9119
39153,1917.3854
19334,15983.478
89904,1697.234
63672,2035.2585
80110,7557.624
38676,5309.33
84629,974.0472
28703,8657.475
25898,2431.2717
63218,3801.151
57078,646.5242
14466,10823.649
21065,4780.491
52655,1443.6757
24378,6696.406
6148,983.02075
17235,6447.484
57665,12131.546
56277,840.6799
79894,4283.7095
12041,1584.4761
65055,2402.1516
9189,11053.433
11297,2250.39
74027,2570.706
97746,1053.6722
54483,802.0948
41977,925.65405
62089,10422.779
99261,10094.535
36750,1055.082
51805,1538.0625
63701,937.0237
22011,795.566
73013,8801.193
91651,3434.0537
58261,1859.0823
77622,3309.73
19716,15683.285
14097,840.3036
22569,4954.2466
91386,673.9892
40603,881.70667
84246,12943.481
34477,6888.649
67589,877.15674
95898,2845.215
80819,25377.996
65751,8677.172
27454,6700.762
19415,1661.4354
95541,32909.29
92589,876.0942
54560,1563.1307
97754,1338.5718
12341,3766.4336
27515,5667.3994
52942,2972.3054
61784,8256.782
4839,1899.183
13653,729.59576
41294,9841.305
45632,7875.4014
89097,3691.3447
27800,1069.9641
48418,4978.9
91720,702.77515
66163,11281.519
40593,4200.799
79458,4503.744
40270,3204.0205
19243,3620.4033
47597,701.4912
64030,2012.2417
17360,1692.0632
12214,4916.9814
2179,2452.614
74755,1733.7288
27245,15249.229
97381,23171.586
36537,15159.676
62424,3278.5066
72888,885.55774
83827,5234.8086
75686,2839.3398
24982,4281.8755
77916,6025.578
60942,2387.026
60545,1043.9442
26918,1526.3602
20781,3292.8958
50002,859.59155
51253,4935.5674
52706,15915.364
17854,4896.612
51280,919.1099
64319,2661.2695
85919,1290.2126
40765,6823.624
8834,5213.3706
42222,8913.528
33963,1145.7865
18621,5494.3257
27757,10274.448
394,5030.403
28253,2796.8105
51909,2033.6395
65482,26002.375
72865,1232.4512
94772,3018.8677
18160,7373.3345
29386,2225.6965
19440,6185.33
20377,2920.938
39416,953.84467
73434,736.89197
32906,2160.4937
12549,2846.3794
18672,9852.489
50977,18169.764
5188,12456.483
74978,954.99286
48000,2723.5354
90172,802.1751
40611,3605.546
